video;frame;label;split
s27-8212;s27-8212-00082.jpeg;noseal;train
s27-8212;s27-8212-00083.jpeg;noseal;train
s27-8212;s27-8212-00084.jpeg;noseal;train
s27-8212;s27-8212-00085.jpeg;noseal;train
s27-8212;s27-8212-00086.jpeg;noseal;train
s27-8212;s27-8212-00087.jpeg;noseal;train
s27-8212;s27-8212-00088.jpeg;noseal;train
s27-8212;s27-8212-00089.jpeg;noseal;train
s27-8212;s27-8212-00090.jpeg;noseal;train
s27-8212;s27-8212-00091.jpeg;noseal;train
s27-8212;s27-8212-00092.jpeg;noseal;train
s27-8212;s27-8212-00093.jpeg;noseal;train
s27-8212;s27-8212-00094.jpeg;noseal;train
s27-8212;s27-8212-00095.jpeg;noseal;train
s27-8212;s27-8212-00096.jpeg;noseal;train
s27-8212;s27-8212-00097.jpeg;noseal;train
s27-8212;s27-8212-00098.jpeg;noseal;train
s27-8212;s27-8212-00099.jpeg;noseal;train
s27-8212;s27-8212-00100.jpeg;noseal;train
s27-8212;s27-8212-00101.jpeg;noseal;train
s27-8212;s27-8212-00102.jpeg;seal;train
s27-8212;s27-8212-00103.jpeg;seal;train
s27-8212;s27-8212-00104.jpeg;seal;train
s27-8212;s27-8212-00105.jpeg;seal;train
s27-8212;s27-8212-00106.jpeg;seal;train
s27-8212;s27-8212-00107.jpeg;seal;train
s27-8212;s27-8212-00108.jpeg;seal;train
s27-8212;s27-8212-00109.jpeg;seal;train
s27-8212;s27-8212-00110.jpeg;seal;train
s27-8212;s27-8212-00111.jpeg;seal;train
s27-8212;s27-8212-00112.jpeg;seal;train
s27-8212;s27-8212-00113.jpeg;seal;train
s27-8212;s27-8212-00114.jpeg;seal;train
s27-8212;s27-8212-00115.jpeg;seal;train
s27-8212;s27-8212-00116.jpeg;seal;train
s27-8212;s27-8212-00117.jpeg;seal;train
s27-8212;s27-8212-00118.jpeg;seal;train
s27-8212;s27-8212-00119.jpeg;seal;train
s27-8212;s27-8212-00120.jpeg;seal;train
s27-8212;s27-8212-00121.jpeg;seal;train
s27-8212;s27-8212-00122.jpeg;seal;train
s27-8212;s27-8212-00123.jpeg;seal;train
s27-8212;s27-8212-00124.jpeg;seal;train
s27-8212;s27-8212-00125.jpeg;seal;train
s27-8212;s27-8212-00126.jpeg;seal;train
s27-8212;s27-8212-00127.jpeg;seal;train
s27-8212;s27-8212-00128.jpeg;seal;train
s27-8212;s27-8212-00129.jpeg;seal;train
s27-8212;s27-8212-00130.jpeg;seal;train
s27-8212;s27-8212-00131.jpeg;seal;train
s27-8212;s27-8212-00132.jpeg;seal;train
s27-8212;s27-8212-00133.jpeg;seal;train
s27-8212;s27-8212-00134.jpeg;seal;train
s27-8212;s27-8212-00135.jpeg;seal;train
s27-8212;s27-8212-00136.jpeg;seal;train
s27-8212;s27-8212-00137.jpeg;seal;train
s27-8212;s27-8212-00138.jpeg;seal;train
s27-8212;s27-8212-00139.jpeg;seal;train
s27-8212;s27-8212-00140.jpeg;seal;train
s27-8212;s27-8212-00141.jpeg;seal;train
s27-8212;s27-8212-00142.jpeg;seal;train
s27-8212;s27-8212-00143.jpeg;seal;train
s27-8212;s27-8212-00144.jpeg;seal;train
s27-8212;s27-8212-00145.jpeg;seal;train
s27-8212;s27-8212-00146.jpeg;seal;train
s27-8212;s27-8212-00147.jpeg;seal;train
s27-8212;s27-8212-00148.jpeg;seal;train
s27-8212;s27-8212-00149.jpeg;seal;train
s27-8212;s27-8212-00150.jpeg;seal;train
s27-8212;s27-8212-00151.jpeg;seal;train
s27-8212;s27-8212-00152.jpeg;noseal;train
s27-8212;s27-8212-00153.jpeg;noseal;train
s27-8212;s27-8212-00154.jpeg;noseal;train
s27-8212;s27-8212-00155.jpeg;noseal;train
s27-8212;s27-8212-00156.jpeg;noseal;train
s27-8212;s27-8212-00157.jpeg;noseal;train
s27-8212;s27-8212-00158.jpeg;noseal;train
s27-8212;s27-8212-00159.jpeg;noseal;train
s27-8212;s27-8212-00160.jpeg;noseal;train
s27-8212;s27-8212-00161.jpeg;noseal;train
s27-8212;s27-8212-00162.jpeg;noseal;train
s27-8212;s27-8212-00163.jpeg;noseal;train
s27-8212;s27-8212-00164.jpeg;noseal;train
s27-8212;s27-8212-00165.jpeg;noseal;train
s27-8212;s27-8212-00166.jpeg;noseal;train
s27-8212;s27-8212-00167.jpeg;noseal;train
s27-8212;s27-8212-00168.jpeg;noseal;train
s27-8212;s27-8212-00169.jpeg;noseal;train
s27-8212;s27-8212-00170.jpeg;noseal;train
s27-8212;s27-8212-00171.jpeg;noseal;train
s27-8212;s27-8212-00172.jpeg;noseal;train
s27-8212;s27-8212-00173.jpeg;noseal;train
s27-8212;s27-8212-00174.jpeg;noseal;train
s28-20;s28-20-00001.jpeg;noseal;valid
s28-20;s28-20-00002.jpeg;noseal;valid
s28-20;s28-20-00003.jpeg;noseal;valid
s28-20;s28-20-00004.jpeg;noseal;valid
s28-20;s28-20-00005.jpeg;noseal;valid
s28-20;s28-20-00006.jpeg;noseal;valid
s28-20;s28-20-00007.jpeg;noseal;valid
s28-20;s28-20-00008.jpeg;noseal;valid
s28-20;s28-20-00009.jpeg;noseal;valid
s28-20;s28-20-00010.jpeg;noseal;valid
s28-20;s28-20-00011.jpeg;noseal;valid
s28-20;s28-20-00012.jpeg;noseal;valid
s28-20;s28-20-00013.jpeg;noseal;valid
s28-20;s28-20-00014.jpeg;noseal;valid
s28-20;s28-20-00015.jpeg;noseal;valid
s28-20;s28-20-00016.jpeg;noseal;valid
s28-20;s28-20-00017.jpeg;noseal;valid
s28-20;s28-20-00018.jpeg;noseal;valid
s28-20;s28-20-00019.jpeg;noseal;valid
s28-20;s28-20-00020.jpeg;noseal;valid
s28-20;s28-20-00021.jpeg;noseal;valid
s28-20;s28-20-00022.jpeg;noseal;valid
s28-20;s28-20-00023.jpeg;noseal;valid
s28-20;s28-20-00024.jpeg;noseal;valid
s28-20;s28-20-00025.jpeg;noseal;valid
s28-20;s28-20-00026.jpeg;noseal;valid
s28-20;s28-20-00027.jpeg;noseal;valid
s28-20;s28-20-00028.jpeg;noseal;valid
s28-20;s28-20-00029.jpeg;noseal;valid
s28-20;s28-20-00030.jpeg;noseal;valid
s28-20;s28-20-00031.jpeg;noseal;valid
s28-20;s28-20-00032.jpeg;noseal;valid
s28-20;s28-20-00033.jpeg;noseal;valid
s28-20;s28-20-00034.jpeg;noseal;valid
s28-20;s28-20-00035.jpeg;noseal;valid
s28-20;s28-20-00036.jpeg;noseal;valid
s28-20;s28-20-00037.jpeg;noseal;valid
s28-20;s28-20-00038.jpeg;seal;valid
s28-20;s28-20-00039.jpeg;seal;valid
s28-20;s28-20-00040.jpeg;seal;valid
s28-20;s28-20-00041.jpeg;seal;valid
s28-20;s28-20-00042.jpeg;seal;valid
s28-20;s28-20-00043.jpeg;seal;valid
s28-20;s28-20-00044.jpeg;seal;valid
s28-20;s28-20-00045.jpeg;seal;valid
s28-20;s28-20-00046.jpeg;seal;valid
s28-20;s28-20-00047.jpeg;seal;valid
s28-20;s28-20-00048.jpeg;seal;valid
s28-20;s28-20-00049.jpeg;seal;valid
s28-20;s28-20-00050.jpeg;seal;valid
s28-20;s28-20-00051.jpeg;seal;valid
s28-20;s28-20-00052.jpeg;seal;valid
s28-20;s28-20-00053.jpeg;seal;valid
s28-20;s28-20-00054.jpeg;seal;valid
s28-20;s28-20-00055.jpeg;seal;valid
s28-20;s28-20-00056.jpeg;seal;valid
s28-20;s28-20-00057.jpeg;seal;valid
s28-20;s28-20-00058.jpeg;seal;valid
s28-20;s28-20-00059.jpeg;seal;valid
s28-20;s28-20-00060.jpeg;seal;valid
s28-20;s28-20-00061.jpeg;seal;valid
s28-20;s28-20-00062.jpeg;seal;valid
s28-20;s28-20-00063.jpeg;seal;valid
s28-20;s28-20-00064.jpeg;seal;valid
s28-20;s28-20-00065.jpeg;seal;valid
s28-20;s28-20-00066.jpeg;seal;valid
s28-20;s28-20-00067.jpeg;seal;valid
s28-20;s28-20-00068.jpeg;seal;valid
s28-20;s28-20-00069.jpeg;seal;valid
s28-20;s28-20-00070.jpeg;seal;valid
s28-20;s28-20-00071.jpeg;seal;valid
s28-20;s28-20-00072.jpeg;seal;valid
s28-20;s28-20-00073.jpeg;seal;valid
s28-20;s28-20-00074.jpeg;seal;valid
s28-20;s28-20-00075.jpeg;seal;valid
s28-20;s28-20-00076.jpeg;seal;valid
s28-20;s28-20-00077.jpeg;seal;valid
s28-20;s28-20-00078.jpeg;seal;valid
s28-20;s28-20-00079.jpeg;seal;valid
s28-20;s28-20-00080.jpeg;noseal;valid
s28-20;s28-20-00081.jpeg;noseal;valid
s28-20;s28-20-00082.jpeg;noseal;valid
s28-20;s28-20-00083.jpeg;noseal;valid
s28-20;s28-20-00084.jpeg;noseal;valid
s28-20;s28-20-00085.jpeg;noseal;valid
s28-20;s28-20-00086.jpeg;noseal;valid
s28-20;s28-20-00087.jpeg;noseal;valid
s28-20;s28-20-00088.jpeg;noseal;valid
s28-20;s28-20-00089.jpeg;noseal;valid
s28-20;s28-20-00090.jpeg;noseal;valid
s28-20;s28-20-00091.jpeg;noseal;valid
s28-20;s28-20-00092.jpeg;noseal;valid
s28-20;s28-20-00093.jpeg;noseal;valid
s28-20;s28-20-00094.jpeg;noseal;valid
s28-20;s28-20-00095.jpeg;noseal;valid
s28-20;s28-20-00096.jpeg;noseal;valid
s28-20;s28-20-00097.jpeg;noseal;valid
s28-20;s28-20-00098.jpeg;noseal;valid
s28-20;s28-20-00099.jpeg;noseal;valid
s28-20;s28-20-00100.jpeg;noseal;valid
s28-20;s28-20-00101.jpeg;noseal;valid
s28-20;s28-20-00102.jpeg;noseal;valid
s28-20;s28-20-00103.jpeg;noseal;valid
s28-20;s28-20-00104.jpeg;noseal;valid
s28-20;s28-20-00105.jpeg;noseal;valid
s28-20;s28-20-00106.jpeg;noseal;valid
s28-20;s28-20-00107.jpeg;noseal;valid
s28-20;s28-20-00108.jpeg;noseal;valid
s28-20;s28-20-00109.jpeg;noseal;valid
s28-20;s28-20-00110.jpeg;noseal;valid
s28-20;s28-20-00111.jpeg;noseal;valid
s28-20;s28-20-00112.jpeg;noseal;valid
s28-20;s28-20-00113.jpeg;noseal;valid
s28-20;s28-20-00114.jpeg;noseal;valid
s28-20;s28-20-00115.jpeg;noseal;valid
s28-20;s28-20-00116.jpeg;noseal;valid
s28-20;s28-20-00117.jpeg;noseal;valid
s28-20;s28-20-00118.jpeg;noseal;valid
s28-20;s28-20-00119.jpeg;noseal;valid
s28-20;s28-20-00120.jpeg;noseal;valid
s28-20;s28-20-00121.jpeg;noseal;valid
s28-20;s28-20-00122.jpeg;noseal;valid
s28-20;s28-20-00123.jpeg;noseal;valid
s28-20;s28-20-00124.jpeg;noseal;valid
s28-20;s28-20-00125.jpeg;noseal;valid
s28-20;s28-20-00126.jpeg;noseal;valid
s28-20;s28-20-00127.jpeg;noseal;valid
s28-20;s28-20-00128.jpeg;noseal;valid
s28-20;s28-20-00129.jpeg;noseal;valid
s28-20;s28-20-00130.jpeg;noseal;valid
s28-20;s28-20-00131.jpeg;noseal;valid
s28-20;s28-20-00132.jpeg;noseal;valid
s28-20;s28-20-00133.jpeg;noseal;valid
s28-20;s28-20-00134.jpeg;noseal;valid
s28-20;s28-20-00135.jpeg;noseal;valid
s28-20;s28-20-00136.jpeg;noseal;valid
s28-20;s28-20-00137.jpeg;noseal;valid
s28-20;s28-20-00138.jpeg;noseal;valid
s28-20;s28-20-00139.jpeg;noseal;valid
s28-20;s28-20-00140.jpeg;noseal;valid
s28-20;s28-20-00141.jpeg;noseal;valid
s28-20;s28-20-00142.jpeg;noseal;valid
s28-20;s28-20-00143.jpeg;noseal;valid
s28-20;s28-20-00144.jpeg;noseal;valid
s28-20;s28-20-00145.jpeg;noseal;valid
s28-20;s28-20-00146.jpeg;noseal;valid
s28-20;s28-20-00147.jpeg;noseal;valid
s28-20;s28-20-00148.jpeg;noseal;valid
s28-20;s28-20-00149.jpeg;noseal;valid
s28-20;s28-20-00150.jpeg;noseal;valid
s28-20;s28-20-00151.jpeg;noseal;valid
s28-20;s28-20-00152.jpeg;noseal;valid
s28-20;s28-20-00153.jpeg;noseal;valid
s28-20;s28-20-00154.jpeg;noseal;valid
s28-20;s28-20-00155.jpeg;noseal;valid
s28-20;s28-20-00156.jpeg;noseal;valid
s28-20;s28-20-00157.jpeg;noseal;valid
s28-20;s28-20-00158.jpeg;noseal;valid
s28-20;s28-20-00159.jpeg;noseal;valid
s28-20;s28-20-00160.jpeg;noseal;valid
s28-20;s28-20-00161.jpeg;noseal;valid
s28-20;s28-20-00162.jpeg;noseal;valid
s28-20;s28-20-00163.jpeg;noseal;valid
s28-20;s28-20-00164.jpeg;noseal;valid
s28-20;s28-20-00165.jpeg;noseal;valid
s28-20;s28-20-00166.jpeg;noseal;valid
s28-20;s28-20-00167.jpeg;noseal;valid
s28-20;s28-20-00168.jpeg;noseal;valid
s28-20;s28-20-00169.jpeg;noseal;valid
s28-20;s28-20-00170.jpeg;noseal;valid
s28-20;s28-20-00171.jpeg;noseal;valid
s28-20;s28-20-00172.jpeg;noseal;valid
s28-20;s28-20-00173.jpeg;seal;valid
s28-20;s28-20-00174.jpeg;seal;valid
s28-20;s28-20-00175.jpeg;seal;valid
s28-20;s28-20-00176.jpeg;seal;valid
s28-20;s28-20-00177.jpeg;seal;valid
s28-20;s28-20-00178.jpeg;seal;valid
s28-20;s28-20-00179.jpeg;seal;valid
s28-20;s28-20-00180.jpeg;seal;valid
s28-20;s28-20-00181.jpeg;seal;valid
s28-20;s28-20-00182.jpeg;seal;valid
s28-20;s28-20-00183.jpeg;seal;valid
s28-20;s28-20-00184.jpeg;seal;valid
s28-20;s28-20-00185.jpeg;seal;valid
s28-20;s28-20-00186.jpeg;seal;valid
s28-20;s28-20-00187.jpeg;seal;valid
s28-20;s28-20-00188.jpeg;seal;valid
s28-20;s28-20-00189.jpeg;seal;valid
s28-20;s28-20-00190.jpeg;seal;valid
s28-20;s28-20-00191.jpeg;seal;valid
s28-20;s28-20-00192.jpeg;seal;valid
s28-20;s28-20-00193.jpeg;seal;valid
s28-20;s28-20-00194.jpeg;seal;valid
s28-20;s28-20-00195.jpeg;seal;valid
s28-20;s28-20-00196.jpeg;seal;valid
s28-20;s28-20-00197.jpeg;seal;valid
s28-20;s28-20-00198.jpeg;seal;valid
s28-20;s28-20-00199.jpeg;seal;valid
s28-20;s28-20-00200.jpeg;seal;valid
s28-20;s28-20-00201.jpeg;seal;valid
s28-20;s28-20-00202.jpeg;seal;valid
s28-20;s28-20-00203.jpeg;seal;valid
s28-20;s28-20-00204.jpeg;seal;valid
s28-20;s28-20-00205.jpeg;seal;valid
s28-20;s28-20-00206.jpeg;seal;valid
s28-20;s28-20-00207.jpeg;seal;valid
s28-20;s28-20-00208.jpeg;seal;valid
s28-20;s28-20-00209.jpeg;seal;valid
s28-20;s28-20-00210.jpeg;seal;valid
s28-20;s28-20-00211.jpeg;seal;valid
s28-20;s28-20-00212.jpeg;seal;valid
s28-20;s28-20-00213.jpeg;seal;valid
s28-20;s28-20-00214.jpeg;seal;valid
s28-20;s28-20-00215.jpeg;seal;valid
s28-20;s28-20-00216.jpeg;seal;valid
s28-20;s28-20-00217.jpeg;seal;valid
s28-20;s28-20-00218.jpeg;seal;valid
s28-20;s28-20-00219.jpeg;seal;valid
s28-20;s28-20-00220.jpeg;seal;valid
s28-20;s28-20-00221.jpeg;seal;valid
s28-20;s28-20-00222.jpeg;seal;valid
s28-20;s28-20-00223.jpeg;seal;valid
s28-20;s28-20-00224.jpeg;seal;valid
s28-20;s28-20-00225.jpeg;seal;valid
s28-20;s28-20-00226.jpeg;seal;valid
s28-20;s28-20-00227.jpeg;seal;valid
s28-20;s28-20-00228.jpeg;seal;valid
s28-20;s28-20-00229.jpeg;seal;valid
s28-20;s28-20-00230.jpeg;seal;valid
s28-20;s28-20-00231.jpeg;seal;valid
s28-20;s28-20-00232.jpeg;seal;valid
s28-20;s28-20-00233.jpeg;seal;valid
s28-20;s28-20-00234.jpeg;seal;valid
s28-20;s28-20-00235.jpeg;seal;valid
s28-20;s28-20-00236.jpeg;seal;valid
s28-20;s28-20-00237.jpeg;seal;valid
s28-20;s28-20-00238.jpeg;seal;valid
s28-20;s28-20-00239.jpeg;seal;valid
s28-20;s28-20-00240.jpeg;seal;valid
s28-20;s28-20-00241.jpeg;seal;valid
s28-20;s28-20-00242.jpeg;seal;valid
s28-20;s28-20-00243.jpeg;seal;valid
s28-20;s28-20-00244.jpeg;seal;valid
s28-20;s28-20-00245.jpeg;seal;valid
s28-20;s28-20-00246.jpeg;seal;valid
s28-20;s28-20-00247.jpeg;seal;valid
s28-20;s28-20-00248.jpeg;seal;valid
s28-20;s28-20-00249.jpeg;seal;valid
s28-20;s28-20-00250.jpeg;seal;valid
s28-20;s28-20-00251.jpeg;seal;valid
s28-20;s28-20-00252.jpeg;seal;valid
s28-20;s28-20-00253.jpeg;seal;valid
s28-20;s28-20-00254.jpeg;seal;valid
s28-20;s28-20-00255.jpeg;seal;valid
s28-20;s28-20-00256.jpeg;seal;valid
s28-20;s28-20-00257.jpeg;seal;valid
s28-20;s28-20-00258.jpeg;seal;valid
s28-20;s28-20-00259.jpeg;seal;valid
s28-20;s28-20-00260.jpeg;seal;valid
s28-20;s28-20-00261.jpeg;seal;valid
s28-20;s28-20-00262.jpeg;seal;valid
s28-20;s28-20-00263.jpeg;seal;valid
s28-20;s28-20-00264.jpeg;noseal;valid
s28-20;s28-20-00265.jpeg;noseal;valid
s28-20;s28-20-00266.jpeg;noseal;valid
s28-20;s28-20-00267.jpeg;noseal;valid
s28-20;s28-20-00268.jpeg;noseal;valid
s28-20;s28-20-00269.jpeg;noseal;valid
s28-20;s28-20-00270.jpeg;noseal;valid
s28-20;s28-20-00271.jpeg;noseal;valid
s28-20;s28-20-00272.jpeg;noseal;valid
s28-20;s28-20-00273.jpeg;noseal;valid
s28-20;s28-20-00274.jpeg;noseal;valid
s28-20;s28-20-00275.jpeg;noseal;valid
s28-20;s28-20-00276.jpeg;noseal;valid
s28-20;s28-20-00277.jpeg;noseal;valid
s28-20;s28-20-00278.jpeg;noseal;valid
s28-20;s28-20-00279.jpeg;noseal;valid
s28-20;s28-20-00280.jpeg;noseal;valid
s28-20;s28-20-00281.jpeg;noseal;valid
s28-20;s28-20-00282.jpeg;noseal;valid
s28-20;s28-20-00283.jpeg;noseal;valid
s28-20;s28-20-00284.jpeg;noseal;valid
s28-20;s28-20-00285.jpeg;noseal;valid